datasets_path,classifier,n_jobs,random_seed,test_fraction,log_file,query_strategy,dataset_name,cluster,batch_size,plot,output_path,hyper_search_type,total_budget,amount_of_peaked_objects,plot_evolution,representative_features,stop_after_maximum_accuracy_reached,state_diff_probas,state_argsecond_probas,state_argthird_probas,state_distances_lab,state_distances_unlab,state_predicted_class,state_predicted_unity,state_distances,state_uncertainties,batch_mode,distance_metric,state_include_nr_features,pre_sampling_method,pre_sampling_arg,pre_sampling_hybrid_uncert,pre_sampling_hybrid_furthest,pre_sampling_hybrid_furthest_lab,pre_sampling_hybrid_pred_unity,amount_of_synthetic_labelling_functions,disable_fake_experiment_oracle,ws_mode,use_ws_labels_continously,andreas,andreas_number,len_train_data,synthetic_creation_args,acc_auc,cores,fit_time,acc_test,acc_test_oracle,f1_test_oracle,precision_test_oracle,recall_test_oracle,f1_auc,thread_id,end_time,amount_of_all_labels,shape,n_samples,__n_features,m_rel,m_red,m_irr,n_classes,n_clusters_per_class,mov_vectors,random_state
../datasets,RF,1,734,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,8750,"{'shape': None, 'n_samples': 17500, '__n_features': 52, 'm_rel': 33, 'm_red': 8, 'm_irr': 11, 'n_classes': 19, 'n_clusters_per_class': 3, 'mov_vectors': None, 'random_state': 89142}",0.06946285714285713,1,78.85866234824061,0.07851428571428572,0.0,0.0,0.0,0.0,0.055376782193747885,47495825453120,2021-09-10 13:57:07.041510,69,,17500,52,33,8,11,19,3,,89142
../datasets,RF,1,706,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,22925,"{'shape': None, 'n_samples': 45850, '__n_features': 58, 'm_rel': 34, 'm_red': 8, 'm_irr': 16, 'n_classes': 20, 'n_clusters_per_class': 9, 'mov_vectors': None, 'random_state': 81869}",0.06091166848418757,1,196.34587785229087,0.0611123227917121,0.0,0.0,0.0,0.0,0.04454356817200703,47563241439296,2021-09-10 13:57:10.062171,70,,45850,58,34,8,16,20,9,,81869
../datasets,RF,1,780,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,18125,"{'shape': None, 'n_samples': 36250, '__n_features': 53, 'm_rel': 38, 'm_red': 10, 'm_irr': 5, 'n_classes': 16, 'n_clusters_per_class': 4, 'mov_vectors': None, 'random_state': 26435}",0.07171586206896552,1,127.79705963283777,0.07746206896551724,0.0,0.0,0.0,0.0,0.04515999992308836,47034872291392,2021-09-10 13:57:12.636691,66,,36250,53,38,10,5,16,4,,26435
../datasets,RF,1,760,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,2700,"{'shape': None, 'n_samples': 5400, '__n_features': 57, 'm_rel': 44, 'm_red': 10, 'm_irr': 3, 'n_classes': 8, 'n_clusters_per_class': 1, 'mov_vectors': None, 'random_state': 17586}",0.21842592592592594,1,47.44090758636594,0.3074074074074074,0.0,0.0,0.0,0.0,0.17449573153471934,46928045023296,2021-09-10 13:57:21.104919,58,,5400,57,44,10,3,8,1,,17586
../datasets,RF,1,688,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,6900,"{'shape': None, 'n_samples': 13800, '__n_features': 22, 'm_rel': 18, 'm_red': 3, 'm_irr': 1, 'n_classes': 18, 'n_clusters_per_class': 3, 'mov_vectors': None, 'random_state': 96568}",0.10515942028985507,1,75.52025263383985,0.11478260869565217,0.0,0.0,0.0,0.0,0.08022408091768969,47820842328128,2021-09-10 13:57:32.612769,68,,13800,22,18,3,1,18,3,,96568
../datasets,RF,1,791,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,5300,"{'shape': None, 'n_samples': 10600, '__n_features': 40, 'm_rel': 37, 'm_red': 0, 'm_irr': 3, 'n_classes': 7, 'n_clusters_per_class': 3, 'mov_vectors': None, 'random_state': 88526}",0.19451886792452827,1,52.41351322084665,0.19867924528301886,0.0,0.0,0.0,0.0,0.14450164718896943,47595268268096,2021-09-10 13:57:48.458729,57,,10600,40,37,0,3,7,3,,88526
../datasets,RF,1,723,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,4525,"{'shape': None, 'n_samples': 9050, '__n_features': 15, 'm_rel': 12, 'm_red': 2, 'm_irr': 1, 'n_classes': 10, 'n_clusters_per_class': 5, 'mov_vectors': None, 'random_state': 71119}",0.1361988950276243,1,49.056734185665846,0.15712707182320443,0.0,0.0,0.0,0.0,0.10932580210335023,47438078898240,2021-09-10 13:57:49.336890,60,,9050,15,12,2,1,10,5,,71119
../datasets,RF,1,717,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,17400,"{'shape': None, 'n_samples': 34800, '__n_features': 11, 'm_rel': 9, 'm_red': 2, 'm_irr': 0, 'n_classes': 17, 'n_clusters_per_class': 4, 'mov_vectors': None, 'random_state': 31216}",0.0977816091954023,1,136.28685972467065,0.11172413793103449,0.0,0.0,0.0,0.0,0.07983012772884543,47699529400384,2021-09-10 13:58:23.083440,67,,34800,11,9,2,0,17,4,,31216
../datasets,RF,1,669,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,15425,"{'shape': None, 'n_samples': 30850, '__n_features': 35, 'm_rel': 18, 'm_red': 7, 'm_irr': 10, 'n_classes': 8, 'n_clusters_per_class': 5, 'mov_vectors': None, 'random_state': 39566}",0.17317666126418155,1,91.06936635635793,0.19552674230145867,0.0,0.0,0.0,0.0,0.1436487755940707,47986777821248,2021-09-10 13:58:23.323548,58,,30850,35,18,7,10,8,5,,39566
../datasets,RF,1,750,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,10975,"{'shape': None, 'n_samples': 21950, '__n_features': 10, 'm_rel': 9, 'm_red': 0, 'm_irr': 1, 'n_classes': 20, 'n_clusters_per_class': 2, 'mov_vectors': None, 'random_state': 42822}",0.14031890660592256,1,110.84018398448825,0.16,0.0,0.0,0.0,0.0,0.12551671657025162,47227049525312,2021-09-10 13:58:24.973176,70,,21950,10,9,0,1,20,2,,42822
../datasets,RF,1,740,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,20000,"{'shape': None, 'n_samples': 40000, '__n_features': 4, 'm_rel': 4, 'm_red': 0, 'm_irr': 0, 'n_classes': 7, 'n_clusters_per_class': 2, 'mov_vectors': None, 'random_state': 75342}",0.44503750000000003,1,112.64598445594311,0.53785,0.0,0.0,0.0,0.0,0.432739133761107,47287579484224,2021-09-10 13:58:26.647804,57,,40000,4,4,0,0,7,2,,75342
../datasets,RF,1,781,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,6400,"{'shape': None, 'n_samples': 12800, '__n_features': 27, 'm_rel': 20, 'm_red': 2, 'm_irr': 5, 'n_classes': 17, 'n_clusters_per_class': 2, 'mov_vectors': None, 'random_state': 28013}",0.1161953125,1,68.83304204419255,0.13953125,0.0,0.0,0.0,0.0,0.09814773658415074,47990081105984,2021-09-10 13:58:34.516327,67,,12800,27,20,2,5,17,2,,28013
../datasets,RF,1,689,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,4125,"{'shape': None, 'n_samples': 8250, '__n_features': 57, 'm_rel': 47, 'm_red': 10, 'm_irr': 0, 'n_classes': 17, 'n_clusters_per_class': 10, 'mov_vectors': None, 'random_state': 79752}",0.06436363636363636,1,59.86913825571537,0.06812121212121212,0.0,0.0,0.0,0.0,0.05163066780710675,47599362105408,2021-09-10 13:58:40.543418,67,,8250,57,47,10,0,17,10,,79752
../datasets,RF,1,772,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,22625,"{'shape': None, 'n_samples': 45250, '__n_features': 54, 'm_rel': 27, 'm_red': 17, 'm_irr': 10, 'n_classes': 3, 'n_clusters_per_class': 4, 'mov_vectors': None, 'random_state': 13700}",0.38365303867403316,1,102.98487102985382,0.44026519337016573,0.0,0.0,0.0,0.0,0.34146428996764444,47892632428608,2021-09-10 13:58:44.975354,53,,45250,54,27,17,10,3,4,,13700
../datasets,RF,1,697,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,14125,"{'shape': None, 'n_samples': 28250, '__n_features': 5, 'm_rel': 5, 'm_red': 0, 'm_irr': 0, 'n_classes': 12, 'n_clusters_per_class': 2, 'mov_vectors': None, 'random_state': 17928}",0.25673982300884957,1,101.96870001778007,0.30265486725663715,0.0,0.0,0.0,0.0,0.23304316134884676,46918466404416,2021-09-10 13:59:00.123225,62,,28250,5,5,0,0,12,2,,17928
../datasets,RF,1,724,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,7475,"{'shape': None, 'n_samples': 14950, '__n_features': 50, 'm_rel': 46, 'm_red': 1, 'm_irr': 3, 'n_classes': 11, 'n_clusters_per_class': 4, 'mov_vectors': None, 'random_state': 95575}",0.11672240802675585,1,60.35054128617048,0.12240802675585284,0.0,0.0,0.0,0.0,0.0840393379167369,47088666390592,2021-09-10 13:59:01.415277,61,,14950,50,46,1,3,11,4,,95575
../datasets,RF,1,792,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,13350,"{'shape': None, 'n_samples': 26700, '__n_features': 51, 'm_rel': 22, 'm_red': 13, 'm_irr': 16, 'n_classes': 5, 'n_clusters_per_class': 7, 'mov_vectors': None, 'random_state': 74905}",0.2410224719101124,1,76.07238286733627,0.2570037453183521,0.0,0.0,0.0,0.0,0.1966200551702673,46940551188544,2021-09-10 13:59:17.202529,55,,26700,51,22,13,16,5,7,,74905
../datasets,RF,1,735,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,20475,"{'shape': None, 'n_samples': 40950, '__n_features': 10, 'm_rel': 8, 'm_red': 0, 'm_irr': 2, 'n_classes': 17, 'n_clusters_per_class': 2, 'mov_vectors': None, 'random_state': 55805}",0.14176312576312577,1,129.35729524865746,0.17396825396825397,0.0,0.0,0.0,0.0,0.11874451900336291,47840427311168,2021-09-10 13:59:24.996283,67,,40950,10,8,0,2,17,2,,55805
../datasets,RF,1,707,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,15550,"{'shape': None, 'n_samples': 31100, '__n_features': 42, 'm_rel': 29, 'm_red': 5, 'm_irr': 8, 'n_classes': 19, 'n_clusters_per_class': 8, 'mov_vectors': None, 'random_state': 2312}",0.058649517684887464,1,132.2997255884111,0.06263665594855305,0.0,0.0,0.0,0.0,0.040184813206018175,48006007717952,2021-09-10 13:59:30.933512,69,,31100,42,29,5,8,19,8,,2312
../datasets,RF,1,782,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,2875,"{'shape': None, 'n_samples': 5750, '__n_features': 18, 'm_rel': 12, 'm_red': 2, 'm_irr': 4, 'n_classes': 13, 'n_clusters_per_class': 8, 'mov_vectors': None, 'random_state': 87701}",0.09573913043478262,1,47.554602570831776,0.1088695652173913,0.0,0.0,0.0,0.0,0.0643006827157803,47145070555200,2021-09-10 13:59:33.280695,63,,5750,18,12,2,4,13,8,,87701
../datasets,RF,1,736,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,1825,"{'shape': None, 'n_samples': 3650, '__n_features': 6, 'm_rel': 5, 'm_red': 0, 'm_irr': 1, 'n_classes': 5, 'n_clusters_per_class': 6, 'mov_vectors': None, 'random_state': 33160}",0.27495890410958906,1,38.70745426043868,0.31232876712328766,0.0,0.0,0.0,0.0,0.2471957495087548,47525755609152,2021-09-10 14:00:11.729006,55,,3650,6,5,0,1,5,6,,33160
../datasets,RF,1,761,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,15775,"{'shape': None, 'n_samples': 31550, '__n_features': 51, 'm_rel': 36, 'm_red': 7, 'm_irr': 8, 'n_classes': 20, 'n_clusters_per_class': 6, 'mov_vectors': None, 'random_state': 29496}",0.06200633914421553,1,156.21830684691668,0.06446909667194929,0.0,0.0,0.0,0.0,0.03730382788251561,47282888417344,2021-09-10 14:00:12.610581,70,,31550,51,36,7,8,20,6,,29496
../datasets,RF,1,698,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,12425,"{'shape': None, 'n_samples': 24850, '__n_features': 60, 'm_rel': 33, 'm_red': 13, 'm_irr': 14, 'n_classes': 6, 'n_clusters_per_class': 9, 'mov_vectors': None, 'random_state': 47386}",0.17816096579476862,1,80.60249952599406,0.18921529175050303,0.0,0.0,0.0,0.0,0.15276083498142445,47765151297600,2021-09-10 14:00:29.345267,56,,24850,60,33,13,14,6,9,,47386
../datasets,RF,1,773,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,12750,"{'shape': None, 'n_samples': 25500, '__n_features': 45, 'm_rel': 29, 'm_red': 5, 'm_irr': 11, 'n_classes': 12, 'n_clusters_per_class': 9, 'mov_vectors': None, 'random_state': 22537}",0.09475294117647058,1,103.00294325500727,0.10227450980392157,0.0,0.0,0.0,0.0,0.0688650226854216,47366989344832,2021-09-10 14:00:39.691723,62,,25500,45,29,5,11,12,9,,22537
../datasets,RF,1,793,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,19225,"{'shape': None, 'n_samples': 38450, '__n_features': 19, 'm_rel': 15, 'm_red': 0, 'm_irr': 4, 'n_classes': 2, 'n_clusters_per_class': 8, 'mov_vectors': None, 'random_state': 80297}",0.561001300390117,1,77.15811889618635,0.5687906371911573,0.0,0.0,0.0,0.0,0.5447102354439326,47422130257984,2021-09-10 14:00:46.570113,52,,38450,19,15,0,4,2,8,,80297
../datasets,RF,1,718,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,19325,"{'shape': None, 'n_samples': 38650, '__n_features': 42, 'm_rel': 32, 'm_red': 3, 'm_irr': 7, 'n_classes': 15, 'n_clusters_per_class': 3, 'mov_vectors': None, 'random_state': 34113}",0.0945588615782665,1,139.23089100420475,0.10520051746442433,0.0,0.0,0.0,0.0,0.06274573349611796,47451140972608,2021-09-10 14:00:54.027636,65,,38650,42,32,3,7,15,3,,34113
../datasets,RF,1,725,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,12775,"{'shape': None, 'n_samples': 25550, '__n_features': 5, 'm_rel': 5, 'm_red': 0, 'm_irr': 0, 'n_classes': 19, 'n_clusters_per_class': 1, 'mov_vectors': None, 'random_state': 11207}",0.24803522504892367,1,104.91840110346675,0.2944031311154599,0.0,0.0,0.0,0.0,0.22426681534755274,47667763744832,2021-09-10 14:00:59.185159,69,,25550,5,5,0,0,19,1,,11207
../datasets,RF,1,820,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,8800,"{'shape': None, 'n_samples': 17600, '__n_features': 60, 'm_rel': 29, 'm_red': 16, 'm_irr': 15, 'n_classes': 5, 'n_clusters_per_class': 4, 'mov_vectors': None, 'random_state': 28389}",0.25017045454545456,1,56.32429315522313,0.29954545454545456,0.0,0.0,0.0,0.0,0.2134893006248754,47661699645504,2021-09-10 14:01:01.326615,55,,17600,60,29,16,15,5,4,,28389
../datasets,RF,1,751,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,18650,"{'shape': None, 'n_samples': 37300, '__n_features': 35, 'm_rel': 29, 'm_red': 1, 'm_irr': 5, 'n_classes': 15, 'n_clusters_per_class': 9, 'mov_vectors': None, 'random_state': 98757}",0.07550134048257373,1,150.64994063973427,0.07935656836461126,0.0,0.0,0.0,0.0,0.0564591217813694,47188812193856,2021-09-10 14:01:08.983092,65,,37300,35,29,1,5,15,9,,98757
../datasets,RF,1,774,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,350,"{'shape': None, 'n_samples': 700, '__n_features': 9, 'm_rel': 6, 'm_red': 2, 'm_irr': 1, 'n_classes': 16, 'n_clusters_per_class': 3, 'mov_vectors': None, 'random_state': 39547}",0.13885714285714285,1,38.74490859732032,0.16285714285714287,0.0,0.0,0.0,0.0,0.12440904959659183,47861174992960,2021-09-10 14:01:29.809887,66,,700,9,6,2,1,16,3,,39547
../datasets,RF,1,699,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,6200,"{'shape': None, 'n_samples': 12400, '__n_features': 60, 'm_rel': 42, 'm_red': 1, 'm_irr': 17, 'n_classes': 4, 'n_clusters_per_class': 3, 'mov_vectors': None, 'random_state': 48107}",0.32763709677419356,1,53.35550918802619,0.335,0.0,0.0,0.0,0.0,0.28876980616198944,47138717007936,2021-09-10 14:01:30.975401,54,,12400,60,42,1,17,4,3,,48107
../datasets,RF,1,762,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,9450,"{'shape': None, 'n_samples': 18900, '__n_features': 12, 'm_rel': 8, 'm_red': 3, 'm_irr': 1, 'n_classes': 4, 'n_clusters_per_class': 6, 'mov_vectors': None, 'random_state': 83240}",0.32985714285714285,1,65.55034794285893,0.3546031746031746,0.0,0.0,0.0,0.0,0.31513528490586284,47952681492544,2021-09-10 14:01:31.422012,54,,18900,12,8,3,1,4,6,,83240
../datasets,RF,1,741,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,21350,"{'shape': None, 'n_samples': 42700, '__n_features': 35, 'm_rel': 29, 'm_red': 0, 'm_irr': 6, 'n_classes': 16, 'n_clusters_per_class': 6, 'mov_vectors': None, 'random_state': 28945}",0.07650351288056205,1,173.0403636470437,0.07995316159250586,0.0,0.0,0.0,0.0,0.052164199661634034,47531402940480,2021-09-10 14:01:31.600684,66,,42700,35,29,0,6,16,6,,28945
../datasets,RF,1,783,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,15325,"{'shape': None, 'n_samples': 30650, '__n_features': 57, 'm_rel': 45, 'm_red': 6, 'm_irr': 6, 'n_classes': 16, 'n_clusters_per_class': 7, 'mov_vectors': None, 'random_state': 72024}",0.0739510603588907,1,115.38998513668776,0.0768678629690049,0.0,0.0,0.0,0.0,0.05039978940651861,47616032063552,2021-09-10 14:01:37.072374,66,,30650,57,45,6,6,16,7,,72024
../datasets,RF,1,708,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,22100,"{'shape': None, 'n_samples': 44200, '__n_features': 56, 'm_rel': 36, 'm_red': 11, 'm_irr': 9, 'n_classes': 6, 'n_clusters_per_class': 6, 'mov_vectors': None, 'random_state': 16306}",0.19571493212669683,1,118.04768948629498,0.2076470588235294,0.0,0.0,0.0,0.0,0.15947881141723555,47424783458368,2021-09-10 14:01:41.230706,56,,44200,56,36,11,9,6,6,,16306
../datasets,RF,1,800,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,12750,"{'shape': None, 'n_samples': 25500, '__n_features': 39, 'm_rel': 32, 'm_red': 0, 'm_irr': 7, 'n_classes': 16, 'n_clusters_per_class': 9, 'mov_vectors': None, 'random_state': 87996}",0.07148627450980392,1,104.1663999222219,0.07403921568627451,0.0,0.0,0.0,0.0,0.04402031356081432,47934599008320,2021-09-10 14:01:44.399881,66,,25500,39,32,0,7,16,9,,87996
../datasets,RF,1,794,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,4200,"{'shape': None, 'n_samples': 8400, '__n_features': 35, 'm_rel': 30, 'm_red': 1, 'm_irr': 4, 'n_classes': 15, 'n_clusters_per_class': 7, 'mov_vectors': None, 'random_state': 40325}",0.07378571428571427,1,55.37330690398812,0.08214285714285714,0.0,0.0,0.0,0.0,0.053025197669064904,47456325578816,2021-09-10 14:01:53.378657,65,,8400,35,30,1,4,15,7,,40325
../datasets,RF,1,737,0.5,log.txt,trained_nn,synthetic,dummy,5,False,/scratch/ws/1/s5968580-practicAL/exp_results/andreas_0/,random,50.0,20,False,False,False,False,True,True,True,True,False,False,False,False,False,euclidean,False,random,10,0.2,0.2,0.2,0.2,5,False,False,False,ML_DATASET,0,14675,"{'shape': None, 'n_samples': 29350, '__n_features': 14, 'm_rel': 13, 'm_red': 0, 'm_irr': 1, 'n_classes': 8, 'n_clusters_per_class': 6, 'mov_vectors': None, 'random_state': 364}",0.1616422487223169,1,89.3852312527597,0.1837137989778535,0.0,0.0,0.0,0.0,0.1424043773400788,47272551641152,2021-09-10 14:01:54.068184,58,,29350,14,13,0,1,8,6,,364
