dataset_id,strategy_id,dataset_random_seed,strategy,duration,f1_auc,n_samples,n_features,n_informative,n_redundant,n_repeated,n_classes,n_clusters_per_class,weights,flip_y,class_sep,hypercube,scale,random_state
11,14,90,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.95766008738428,0.8239651493598139,690,15,15,0,0,2,?,?,?,?,?,?,90
11,14,91,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.019154004752636,0.817001320630552,690,15,15,0,0,2,?,?,?,?,?,?,91
11,14,93,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.05636282637715,0.8176050984678962,690,15,15,0,0,2,?,?,?,?,?,?,93
11,14,89,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.01562292687595,0.8065716525561342,690,15,15,0,0,2,?,?,?,?,?,?,89
11,14,87,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.077208645641804,0.8512263811685447,690,15,15,0,0,2,?,?,?,?,?,?,87
11,14,84,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.136270054616034,0.8235494458718439,690,15,15,0,0,2,?,?,?,?,?,?,84
11,14,85,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.41617869772017,0.8317063256006658,690,15,15,0,0,2,?,?,?,?,?,?,85
11,14,86,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.40979028865695,0.8105926096431645,690,15,15,0,0,2,?,?,?,?,?,?,86
11,14,92,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.545673538930714,0.8390406682196672,690,15,15,0,0,2,?,?,?,?,?,?,92
2,14,1,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.7345283087343,0.7571081814296794,768,9,9,0,0,2,?,?,?,?,?,?,1
11,14,98,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.90708955563605,0.8158060848389047,690,15,15,0,0,2,?,?,?,?,?,?,98
11,14,99,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.97142276726663,0.8384567810994363,690,15,15,0,0,2,?,?,?,?,?,?,99
2,14,0,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.05266291834414,0.7389289742387706,768,9,9,0,0,2,?,?,?,?,?,?,0
11,14,94,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.19599384069443,0.8308093917137134,690,15,15,0,0,2,?,?,?,?,?,?,94
11,14,96,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.1007361728698,0.8437297116225564,690,15,15,0,0,2,?,?,?,?,?,?,96
11,14,95,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.1672736518085,0.8568209226094051,690,15,15,0,0,2,?,?,?,?,?,?,95
11,14,97,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.327698746696115,0.8526916993131998,690,15,15,0,0,2,?,?,?,?,?,?,97
2,14,2,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.37187476456165,0.740511489636172,768,9,9,0,0,2,?,?,?,?,?,?,2
2,14,3,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},34.52138665411621,0.7764647789663397,768,9,9,0,0,2,?,?,?,?,?,?,3
2,14,11,<class 'active_learning.ALiPy_optimal_Query_Strategy.ALiPY_Optimal_Query_Strategy'>{},33.686314733698964,0.6936533760222013,768,9,9,0,0,2,?,?,?,?,?,?,11
